center_2016_12_01_13_30_48_287.jpg,,,0,0,0,22.14829
center_2016_12_01_13_30_48_404.jpg,,,0,0,0,21.87963
center_2016_12_01_13_31_12_937.jpg,,,0,0,0,1.453011
center_2016_12_01_13_31_13_037.jpg,,,0,0,0,1.438419
center_2016_12_01_13_31_13_177.jpg,,,0,0,0,1.418236
center_2016_12_01_13_31_13_279.jpg,,,0,0,0,1.403993
center_2016_12_01_13_31_13_381.jpg,,,0,0,0,1.389892
center_2016_12_01_13_31_13_482.jpg,,,0,0,0,1.375934
center_2016_12_01_13_31_13_584.jpg,,,0,0,0,1.362115
center_2016_12_01_13_31_13_686.jpg,,,0,0,0,1.348435
center_2016_12_01_13_31_13_786.jpg,,,0,0,0,1.334892
center_2016_12_01_13_31_13_890.jpg,,,0,0,0,1.31882
center_2016_12_01_13_31_13_991.jpg,,,0,0,0,1.305575
center_2016_12_01_13_31_14_092.jpg,,,0,0,0,1.292579
center_2016_12_01_13_31_14_194.jpg,,,0,0,0,1.279884
center_2016_12_01_13_31_14_295.jpg,,,0,0,0,1.267316
center_2016_12_01_13_31_14_398.jpg,,,0,0,0,1.254873
center_2016_12_01_13_31_14_500.jpg,,,0,0,0,1.242555
center_2016_12_01_13_31_14_602.jpg,,,0,0,0,1.230361
center_2016_12_01_13_31_14_702.jpg,,,0,0,0,1.218291
center_2016_12_01_13_31_14_803.jpg,,,0,0,0,1.206346
center_2016_12_01_13_31_14_904.jpg,,,0,0,0,1.194345
center_2016_12_01_13_31_15_005.jpg,,,0,0,0,1.182352
center_2016_12_01_13_31_15_106.jpg,,,0,0,0,1.170474
center_2016_12_01_13_31_15_208.jpg,,,0,0,0,1.156378
center_2016_12_01_13_31_15_308.jpg,,,0,0,0,1.144761
center_2016_12_01_13_31_15_411.jpg,,,0,0,0,1.13326
center_2016_12_01_13_31_15_513.jpg,,,0,0,0,1.121875
center_2016_12_01_13_32_35_588.jpg,,,0,0,0,1.087376
center_2016_12_01_13_32_39_212.jpg,,,0,0,0,0.7550651
center_2016_12_01_13_32_40_171.jpg,,,0,0,0,0.685472
center_2016_12_01_13_32_41_438.jpg,,,0,0,0,0.6037826
center_2016_12_01_13_32_41_538.jpg,,,0,0,0,0.597733
center_2016_12_01_13_32_41_640.jpg,,,0,0,0,0.5917443
center_2016_12_01_13_32_41_740.jpg,,,0,0,0,0.5858157
center_2016_12_01_13_32_41_841.jpg,,,0,0,0,0.5799465
center_2016_12_01_13_32_41_943.jpg,,,0,0,0,0.5741369
center_2016_12_01_13_32_42_043.jpg,,,0,0,0,0.5683888
center_2016_12_01_13_32_42_143.jpg,,,0,0,0,0.5626981
center_2016_12_01_13_32_42_245.jpg,,,0,0,0,0.5570646
center_2016_12_01_13_32_42_346.jpg,,,0,0,0,0.5514876
center_2016_12_01_13_32_42_446.jpg,,,0,0,0,0.5459665
center_2016_12_01_13_32_42_548.jpg,,,0,0,0,0.5394107
center_2016_12_01_13_32_42_648.jpg,,,0,0,0,0.5340073
center_2016_12_01_13_32_42_749.jpg,,,0,0,0,0.5285226
center_2016_12_01_13_32_42_851.jpg,,,0,0,0,0.5231478
center_2016_12_01_13_32_42_952.jpg,,,0,0,0,0.5179049
center_2016_12_01_13_32_43_053.jpg,,,0,0,0,0.5127146
center_2016_12_01_13_32_43_154.jpg,,,0,0,0,0.5075763
center_2016_12_01_13_32_43_256.jpg,,,0,0,0,0.5024896
center_2016_12_01_13_32_43_357.jpg,,,0,0.735778,0,0.9536688
center_2016_12_01_13_32_43_457.jpg,,,0.0617599,0.9855326,0,2.124567
center_2016_12_01_13_32_43_558.jpg,,,0.05219137,0.9855326,0,3.286475
center_2016_12_01_13_32_43_659.jpg,,,0.05219137,0.9855326,0,4.440864
center_2016_12_01_13_32_43_761.jpg,,,0.3679529,0.9855326,0,5.565724
center_2016_12_01_13_32_43_862.jpg,,,0.5784606,0.9855326,0,6.626935
center_2016_12_01_13_32_43_963.jpg,,,0.5784606,0.9855326,0,7.730138
center_2016_12_01_13_32_44_064.jpg,,,0.1670138,0.9855326,0,8.83677
center_2016_12_01_13_32_44_165.jpg,,,0,0.9855326,0,9.903404
center_2016_12_01_13_32_44_266.jpg,,,0,0.9855326,0,10.99288
center_2016_12_01_13_32_44_368.jpg,,,0,0.9855326,0,12.31618
center_2016_12_01_13_32_44_468.jpg,,,0,0.9855326,0,13.35268
center_2016_12_01_13_32_44_569.jpg,,,0,0.9855326,0,14.41762
center_2016_12_01_13_32_44_671.jpg,,,0,0.9855326,0,15.42111
center_2016_12_01_13_32_44_772.jpg,,,0,0.9855326,0,16.51585
center_2016_12_01_13_32_44_873.jpg,,,0,0.9855326,0,17.50468
center_2016_12_01_13_32_44_974.jpg,,,0,0.9855326,0,18.54293
center_2016_12_01_13_32_45_074.jpg,,,0,0.9855326,0,19.54433
center_2016_12_01_13_32_45_174.jpg,,,0,0.9855326,0,20.54383
center_2016_12_01_13_32_45_275.jpg,,,0.08089697,0.9855326,0,21.52514
center_2016_12_01_13_32_45_377.jpg,,,0.0904655,0.9855326,0,22.49719
center_2016_12_01_13_32_45_477.jpg,,,0.0904655,0.9855326,0,23.45835
center_2016_12_01_13_32_45_578.jpg,,,0.1574452,0.9855326,0,24.40969
center_2016_12_01_13_32_45_679.jpg,,,0.1765823,0.9855326,0,25.34023
center_2016_12_01_13_32_45_780.jpg,,,0.1765823,0.9855326,0,26.26871
center_2016_12_01_13_32_45_881.jpg,,,0,0.9855326,0,27.19565
center_2016_12_01_13_32_45_982.jpg,,,0,0.9855326,0,28.11004
center_2016_12_01_13_32_46_084.jpg,,,0,0.9855326,0,29.01799
center_2016_12_01_13_32_46_185.jpg,,,-0.0787459,0.9855326,0,29.91009
center_2016_12_01_13_32_46_285.jpg,,,-0.0787459,0.9855326,0,30.18595
center_2016_12_01_13_32_46_385.jpg,,,-0.0787459,0.9855326,0,30.18617
center_2016_12_01_13_32_46_486.jpg,,,-0.0787459,0.9855326,0,30.18633
center_2016_12_01_13_32_46_587.jpg,,,0,0.9855326,0,30.18642
center_2016_12_01_13_32_46_689.jpg,,,0,0.9855326,0,30.18659
center_2016_12_01_13_32_46_789.jpg,,,0,0.9855326,0,30.18663
center_2016_12_01_13_32_46_890.jpg,,,0,0.9855326,0,30.18665
center_2016_12_01_13_32_46_991.jpg,,,0.05219137,0.9855326,0,30.18593
center_2016_12_01_13_32_47_091.jpg,,,0.05219137,0.9855326,0,30.18629
center_2016_12_01_13_32_47_192.jpg,,,0.0904655,0.9855326,0,30.08726
center_2016_12_01_13_32_47_293.jpg,,,0.38709,0.9855326,0,30.18586
center_2016_12_01_13_32_47_394.jpg,,,0.3583844,0.9855326,0,30.0653
center_2016_12_01_13_32_47_495.jpg,,,0.05219137,0.9855326,0,30.20486
center_2016_12_01_13_32_47_595.jpg,,,0,0.9855326,0,30.18726
center_2016_12_01_13_32_47_695.jpg,,,0,0.9855326,0,30.18701
center_2016_12_01_13_32_47_797.jpg,,,0,0.9855326,0,30.18703
center_2016_12_01_13_32_47_897.jpg,,,0,0.9855326,0,30.1871
center_2016_12_01_13_32_47_998.jpg,,,0,0.9855326,0,30.18711
center_2016_12_01_13_32_48_098.jpg,,,-0.03127411,0.9855326,0,30.1869
center_2016_12_01_13_32_48_200.jpg,,,-0.05975719,0.9855326,0,30.1865
center_2016_12_01_13_32_48_302.jpg,,,-0.05975719,0.9855326,0,30.18676
center_2016_12_01_13_32_48_402.jpg,,,-0.05975719,0.9855326,0,30.18687
center_2016_12_01_13_32_48_503.jpg,,,-0.05975719,0.9855326,0,30.18692
center_2016_12_01_13_32_48_604.jpg,,,-0.05975719,0.9855326,0,30.18694
center_2016_12_01_13_32_48_705.jpg,,,-0.05975719,0.9855326,0,30.18695
center_2016_12_01_13_32_48_805.jpg,,,-0.05975719,0.9855326,0,30.18692
center_2016_12_01_13_32_48_906.jpg,,,-0.05975719,0.9855326,0,30.18688
center_2016_12_01_13_32_49_008.jpg,,,-0.05975719,0.9855326,0,30.18689
center_2016_12_01_13_32_49_109.jpg,,,-0.05975719,0.9855326,0,30.18686
center_2016_12_01_13_32_49_210.jpg,,,-0.04076847,0.9855326,0,30.18702
center_2016_12_01_13_32_49_311.jpg,,,0,0.9855326,0,30.18685
center_2016_12_01_13_32_49_413.jpg,,,0,0.9855326,0,30.18692
center_2016_12_01_13_32_49_514.jpg,,,0.01391724,0.9855326,0,30.18683
center_2016_12_01_13_32_49_615.jpg,,,0.01391724,0.9855326,0,30.18687
center_2016_12_01_13_32_49_715.jpg,,,0.01391724,0.9855326,0,30.1869
center_2016_12_01_13_32_49_817.jpg,,,0,0.9855326,0,30.18689
center_2016_12_01_13_32_49_919.jpg,,,0,0.9855326,0,30.18693
center_2016_12_01_13_32_50_019.jpg,,,0,0.9855326,0,30.18692
center_2016_12_01_13_32_50_121.jpg,,,0,0.9855326,0,30.18692
center_2016_12_01_13_32_50_222.jpg,,,0,0.9855326,0,30.18693
center_2016_12_01_13_32_50_323.jpg,,,0,0.9855326,0,30.18691
center_2016_12_01_13_32_50_424.jpg,,,0,0.9855326,0,30.18691
center_2016_12_01_13_32_50_524.jpg,,,0,0.9855326,0,30.18689
center_2016_12_01_13_32_50_624.jpg,,,0,0.9855326,0,30.18691
center_2016_12_01_13_32_50_726.jpg,,,0,0.9855326,0,30.18692
center_2016_12_01_13_32_50_827.jpg,,,0,0.9855326,0,30.18692
center_2016_12_01_13_32_50_928.jpg,,,0,0.9855326,0,30.18692
center_2016_12_01_13_32_51_028.jpg,,,0,0.9855326,0,30.18693
center_2016_12_01_13_32_51_130.jpg,,,0,0.9855326,0,30.18692
center_2016_12_01_13_32_51_235.jpg,,,0,0.9855326,0,30.18692
center_2016_12_01_13_32_51_335.jpg,,,0,0.9855326,0,30.18689
center_2016_12_01_13_32_51_437.jpg,,,0.01391724,0.9855326,0,30.18687
center_2016_12_01_13_32_51_538.jpg,,,0.1287396,0.9855326,0,30.18258
center_2016_12_01_13_32_51_639.jpg,,,0.2148564,0.9855326,0,30.17934
center_2016_12_01_13_32_51_740.jpg,,,0.2148564,0.9855326,0,30.18322
center_2016_12_01_13_32_51_842.jpg,,,0,0.9855326,0,30.18424
center_2016_12_01_13_32_51_944.jpg,,,0,0.9855326,0,30.18683
center_2016_12_01_13_32_52_045.jpg,,,0,0.9855326,0,30.18708
center_2016_12_01_13_32_52_146.jpg,,,0,0.9855326,0,30.18709
center_2016_12_01_13_32_52_248.jpg,,,0,0.9855326,0,30.18709
center_2016_12_01_13_32_52_350.jpg,,,-0.08824026,0.9855326,0,30.18482
center_2016_12_01_13_32_52_450.jpg,,,-0.2306556,0.9855326,0,30.17673
center_2016_12_01_13_32_52_551.jpg,,,-0.2306556,0.9855326,0,30.18209
center_2016_12_01_13_32_52_652.jpg,,,-0.1547008,0.9855326,0,30.18752
center_2016_12_01_13_32_52_753.jpg,,,-0.0787459,0.9855326,0,30.18809
center_2016_12_01_13_32_52_855.jpg,,,0,0.9855326,0,30.18636
center_2016_12_01_13_32_52_955.jpg,,,0,0.9855326,0,30.18684
center_2016_12_01_13_32_53_055.jpg,,,0.04262284,0.9855326,0,30.18617
center_2016_12_01_13_32_53_156.jpg,,,0.1574452,0.9855326,0,30.18212
center_2016_12_01_13_32_53_257.jpg,,,0.1478767,0.9855326,0,30.18493
center_2016_12_01_13_32_53_357.jpg,,,0.1765823,0.9855326,0,30.1844
center_2016_12_01_13_32_53_459.jpg,,,0.2531306,0.9855326,0,30.18125
center_2016_12_01_13_32_53_561.jpg,,,0,0.9855326,0,30.18507
center_2016_12_01_13_32_53_662.jpg,,,0,0.9855326,0,30.18673
center_2016_12_01_13_32_53_764.jpg,,,-0.135712,0.9855326,0,30.18072
center_2016_12_01_13_32_53_865.jpg,,,-0.2781274,0.9855326,0,30.17109
center_2016_12_01_13_32_53_966.jpg,,,-0.3255992,0.9855326,0,30.17414
center_2016_12_01_13_32_54_067.jpg,,,-0.2591387,0.9855326,0,30.18523
center_2016_12_01_13_32_54_168.jpg,,,0,0.9855326,0,30.18481
center_2016_12_01_13_32_54_270.jpg,,,0,0.9855326,0,30.18661
center_2016_12_01_13_32_54_371.jpg,,,0.03305431,0.9855326,0,30.18616
center_2016_12_01_13_32_54_472.jpg,,,0.04262284,0.9855326,0,30.18641
center_2016_12_01_13_32_54_574.jpg,,,0.0904655,0.9855326,0,30.18558
center_2016_12_01_13_32_54_674.jpg,,,0.1574452,0.9855326,0,30.18276
center_2016_12_01_13_32_54_775.jpg,,,0.243562,0.9855326,0,30.1786
center_2016_12_01_13_32_54_875.jpg,,,0.2626991,0.9855326,0,30.18091
center_2016_12_01_13_32_54_976.jpg,,,0.2626991,0.9855326,0,30.18353
center_2016_12_01_13_32_55_078.jpg,,,0.2626991,0.9855326,0,30.18476
center_2016_12_01_13_32_55_179.jpg,,,0,0.9855326,0,30.18484
center_2016_12_01_13_32_55_279.jpg,,,0,0.9855326,0,30.16992
center_2016_12_01_13_32_55_380.jpg,,,0,0.9855326,0,30.19175
center_2016_12_01_13_32_55_481.jpg,,,0,0.9855326,0,30.14837
center_2016_12_01_13_32_55_583.jpg,,,0,0.9855326,0,30.19097
center_2016_12_01_13_32_55_684.jpg,,,0,0.9855326,0,30.18672
center_2016_12_01_13_32_55_786.jpg,,,-0.06925154,0.9855326,0,30.18534
center_2016_12_01_13_32_55_888.jpg,,,-0.06925154,0.9855326,0,30.18605
center_2016_12_01_13_32_55_988.jpg,,,-0.06925154,0.9855326,0,30.18629
center_2016_12_01_13_32_56_089.jpg,,,-0.06925154,0.9855326,0,30.18645
center_2016_12_01_13_32_56_191.jpg,,,-0.05975719,0.9855326,0,30.1866
center_2016_12_01_13_32_56_292.jpg,,,0,0.9855326,0,30.18653
center_2016_12_01_13_32_56_393.jpg,,,0,0.9855326,0,30.18663
center_2016_12_01_13_32_56_494.jpg,,,0,0.9855326,0,30.18664
center_2016_12_01_13_32_56_595.jpg,,,0,0.9855326,0,30.18661
center_2016_12_01_13_32_56_695.jpg,,,0,0.9855326,0,30.18665
center_2016_12_01_13_32_56_796.jpg,,,0,0.9855326,0,30.18662
center_2016_12_01_13_32_56_897.jpg,,,0.01391724,0.9855326,0,30.18659
center_2016_12_01_13_32_56_999.jpg,,,0.01391724,0.9855326,0,30.18658
center_2016_12_01_13_32_57_101.jpg,,,0.01391724,0.9855326,0,30.18663
center_2016_12_01_13_32_57_203.jpg,,,0.1670138,0.9855326,0,30.17978
center_2016_12_01_13_32_57_304.jpg,,,0.3488158,0.9855326,0,30.16541
center_2016_12_01_13_32_57_405.jpg,,,0.3488158,0.9855326,0,30.17626
center_2016_12_01_13_32_57_507.jpg,,,0.0904655,0.9855326,0,30.18829
center_2016_12_01_13_32_57_609.jpg,,,0,0.9855326,0,30.18573
center_2016_12_01_13_32_57_709.jpg,,,-0.1167233,0.9855326,0,30.18136
center_2016_12_01_13_32_57_810.jpg,,,-0.1167233,0.9855326,0,30.18439
center_2016_12_01_13_32_57_912.jpg,,,-0.1167233,0.9855326,0,30.18549
center_2016_12_01_13_32_58_012.jpg,,,-0.1167233,0.9855326,0,30.18592
center_2016_12_01_13_32_58_113.jpg,,,-0.09773462,0.9855326,0,30.18656
